CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS;ordre_parada;hora_inicial
78710;terrassa est;BARCELONA;16:30 - 17:00;49;65;30;1900-01-01 16:30:00
78710;terrassa est;BARCELONA;17:00 - 17:30;63;85;30;1900-01-01 17:00:00
78710;terrassa est;BARCELONA;17:30 - 18:00;70;72;30;1900-01-01 17:30:00
78710;terrassa est;BARCELONA;18:00 - 18:30;74;119;30;1900-01-01 18:00:00
78710;terrassa est;BARCELONA;18:30 - 19:00;62;128;30;1900-01-01 18:30:00
78710;terrassa est;BARCELONA;19:00 - 19:30;60;247;30;1900-01-01 19:00:00
78710;terrassa est;BARCELONA;19:30 - 20:00;35;84;30;1900-01-01 19:30:00
78710;terrassa est;BARCELONA;20:00 - 20:30;26;104;30;1900-01-01 20:00:00
78710;terrassa est;BARCELONA;20:30 - 21:00;24;107;30;1900-01-01 20:30:00
78710;terrassa est;BARCELONA;21:00 - 21:30;32;113;30;1900-01-01 21:00:00
78710;terrassa est;BARCELONA;21:30 - 22:00;32;77;30;1900-01-01 21:30:00
78710;terrassa est;BARCELONA;22:00 - 22:30;1;59;30;1900-01-01 22:00:00
78710;terrassa est;BARCELONA;22:30 - 23:00;15;37;30;1900-01-01 22:30:00
78710;terrassa est;BARCELONA;23:00 - 23:30;9;28;30;1900-01-01 23:00:00
78710;terrassa est;BARCELONA;23:30 - 00:00;1;32;30;1900-01-01 23:30:00
78700;terrassa;BARCELONA;00:00 - 00:30;0;33;31;1900-01-01 00:00:00
78700;terrassa;BARCELONA;00:30 - 01:00;0;15;31;1900-01-01 00:30:00
78700;terrassa;BARCELONA;04:30 - 05:00;22;0;31;1900-01-01 04:30:00
78700;terrassa;BARCELONA;05:30 - 06:00;35;0;31;1900-01-01 05:30:00
78700;terrassa;BARCELONA;06:00 - 06:30;118;15;31;1900-01-01 06:00:00
78700;terrassa;BARCELONA;06:30 - 07:00;214;32;31;1900-01-01 06:30:00
78700;terrassa;BARCELONA;07:00 - 07:30;645;122;31;1900-01-01 07:00:00
78700;terrassa;BARCELONA;07:30 - 08:00;601;421;31;1900-01-01 07:30:00
78700;terrassa;BARCELONA;08:00 - 08:30;384;276;31;1900-01-01 08:00:00
78700;terrassa;BARCELONA;08:30 - 09:00;331;421;31;1900-01-01 08:30:00
78700;terrassa;BARCELONA;09:00 - 09:30;290;222;31;1900-01-01 09:00:00
78700;terrassa;BARCELONA;09:30 - 10:00;88;115;31;1900-01-01 09:30:00
78700;terrassa;BARCELONA;10:00 - 10:30;210;166;31;1900-01-01 10:00:00
78700;terrassa;BARCELONA;10:30 - 11:00;113;94;31;1900-01-01 10:30:00
78700;terrassa;BARCELONA;11:00 - 11:30;99;91;31;1900-01-01 11:00:00
78700;terrassa;BARCELONA;11:30 - 12:00;135;63;31;1900-01-01 11:30:00
78700;terrassa;BARCELONA;12:00 - 12:30;81;57;31;1900-01-01 12:00:00
78700;terrassa;BARCELONA;12:30 - 13:00;202;81;31;1900-01-01 12:30:00
78700;terrassa;BARCELONA;13:00 - 13:30;227;82;31;1900-01-01 13:00:00
78700;terrassa;BARCELONA;13:30 - 14:00;245;158;31;1900-01-01 13:30:00
78700;terrassa;BARCELONA;14:00 - 14:30;354;229;31;1900-01-01 14:00:00
78700;terrassa;BARCELONA;14:30 - 15:00;278;225;31;1900-01-01 14:30:00
78700;terrassa;BARCELONA;15:00 - 15:30;140;130;31;1900-01-01 15:00:00
78700;terrassa;BARCELONA;15:30 - 16:00;210;150;31;1900-01-01 15:30:00
78700;terrassa;BARCELONA;16:00 - 16:30;140;165;31;1900-01-01 16:00:00
78700;terrassa;BARCELONA;16:30 - 17:00;77;212;31;1900-01-01 16:30:00
78700;terrassa;BARCELONA;17:00 - 17:30;173;269;31;1900-01-01 17:00:00
78700;terrassa;BARCELONA;17:30 - 18:00;189;138;31;1900-01-01 17:30:00
78700;terrassa;BARCELONA;18:00 - 18:30;397;176;31;1900-01-01 18:00:00
78700;terrassa;BARCELONA;18:30 - 19:00;85;225;31;1900-01-01 18:30:00
78700;terrassa;BARCELONA;19:00 - 19:30;259;273;31;1900-01-01 19:00:00
78700;terrassa;BARCELONA;19:30 - 20:00;154;133;31;1900-01-01 19:30:00
78700;terrassa;BARCELONA;20:00 - 20:30;263;181;31;1900-01-01 20:00:00
78700;terrassa;BARCELONA;20:30 - 21:00;121;361;31;1900-01-01 20:30:00
78700;terrassa;BARCELONA;21:00 - 21:30;123;168;31;1900-01-01 21:00:00
78700;terrassa;BARCELONA;21:30 - 22:00;107;169;31;1900-01-01 21:30:00
78700;terrassa;BARCELONA;22:00 - 22:30;80;69;31;1900-01-01 22:00:00
78700;terrassa;BARCELONA;22:30 - 23:00;0;89;31;1900-01-01 22:30:00
78700;terrassa;BARCELONA;23:00 - 23:30;30;31;31;1900-01-01 23:00:00
78700;terrassa;BARCELONA;23:30 - 00:00;0;45;31;1900-01-01 23:30:00
78610;sant miquel de gonteres;BARCELONA;06:00 - 06:30;7;1;32;1900-01-01 06:00:00
78610;sant miquel de gonteres;BARCELONA;06:30 - 07:00;0;0;32;1900-01-01 06:30:00
78610;sant miquel de gonteres;BARCELONA;07:00 - 07:30;26;8;32;1900-01-01 07:00:00
78610;sant miquel de gonteres;BARCELONA;07:30 - 08:00;0;5;32;1900-01-01 07:30:00
78610;sant miquel de gonteres;BARCELONA;08:00 - 08:30;20;1;32;1900-01-01 08:00:00
78610;sant miquel de gonteres;BARCELONA;08:30 - 09:00;0;5;32;1900-01-01 08:30:00
78610;sant miquel de gonteres;BARCELONA;09:00 - 09:30;10;0;32;1900-01-01 09:00:00
78610;sant miquel de gonteres;BARCELONA;09:30 - 10:00;0;1;32;1900-01-01 09:30:00
78610;sant miquel de gonteres;BARCELONA;10:00 - 10:30;5;2;32;1900-01-01 10:00:00
78610;sant miquel de gonteres;BARCELONA;10:30 - 11:00;0;1;32;1900-01-01 10:30:00
78610;sant miquel de gonteres;BARCELONA;11:00 - 11:30;3;1;32;1900-01-01 11:00:00
78610;sant miquel de gonteres;BARCELONA;11:30 - 12:00;0;4;32;1900-01-01 11:30:00
78610;sant miquel de gonteres;BARCELONA;12:00 - 12:30;6;0;32;1900-01-01 12:00:00
78610;sant miquel de gonteres;BARCELONA;12:30 - 13:00;1;6;32;1900-01-01 12:30:00
78610;sant miquel de gonteres;BARCELONA;13:00 - 13:30;5;0;32;1900-01-01 13:00:00
78610;sant miquel de gonteres;BARCELONA;13:30 - 14:00;1;5;32;1900-01-01 13:30:00
78610;sant miquel de gonteres;BARCELONA;14:00 - 14:30;6;0;32;1900-01-01 14:00:00
78610;sant miquel de gonteres;BARCELONA;14:30 - 15:00;0;9;32;1900-01-01 14:30:00
78610;sant miquel de gonteres;BARCELONA;15:00 - 15:30;5;0;32;1900-01-01 15:00:00
78610;sant miquel de gonteres;BARCELONA;15:30 - 16:00;0;5;32;1900-01-01 15:30:00
78610;sant miquel de gonteres;BARCELONA;16:00 - 16:30;14;3;32;1900-01-01 16:00:00
78610;sant miquel de gonteres;BARCELONA;16:30 - 17:00;0;2;32;1900-01-01 16:30:00
78610;sant miquel de gonteres;BARCELONA;17:00 - 17:30;7;0;32;1900-01-01 17:00:00
78610;sant miquel de gonteres;BARCELONA;17:30 - 18:00;2;4;32;1900-01-01 17:30:00
78610;sant miquel de gonteres;BARCELONA;18:00 - 18:30;9;1;32;1900-01-01 18:00:00
78610;sant miquel de gonteres;BARCELONA;18:30 - 19:00;4;7;32;1900-01-01 18:30:00
78610;sant miquel de gonteres;BARCELONA;19:00 - 19:30;0;0;32;1900-01-01 19:00:00
78610;sant miquel de gonteres;BARCELONA;19:30 - 20:00;10;12;32;1900-01-01 19:30:00
78610;sant miquel de gonteres;BARCELONA;20:00 - 20:30;0;0;32;1900-01-01 20:00:00
78610;sant miquel de gonteres;BARCELONA;20:30 - 21:00;0;5;32;1900-01-01 20:30:00
78610;sant miquel de gonteres;BARCELONA;21:00 - 21:30;0;0;32;1900-01-01 21:00:00
78610;sant miquel de gonteres;BARCELONA;21:30 - 22:00;1;5;32;1900-01-01 21:30:00
78610;sant miquel de gonteres;BARCELONA;22:00 - 22:30;0;0;32;1900-01-01 22:00:00
78610;sant miquel de gonteres;BARCELONA;22:30 - 23:00;0;0;32;1900-01-01 22:30:00
78610;sant miquel de gonteres;BARCELONA;23:00 - 23:30;0;4;32;1900-01-01 23:00:00
78609;viladecavalls;BARCELONA;06:00 - 06:30;1;1;33;1900-01-01 06:00:00
78609;viladecavalls;BARCELONA;06:30 - 07:00;0;0;33;1900-01-01 06:30:00
78609;viladecavalls;BARCELONA;07:00 - 07:30;16;1;33;1900-01-01 07:00:00
78609;viladecavalls;BARCELONA;07:30 - 08:00;0;43;33;1900-01-01 07:30:00
78609;viladecavalls;BARCELONA;08:00 - 08:30;15;1;33;1900-01-01 08:00:00
78609;viladecavalls;BARCELONA;08:30 - 09:00;29;3;33;1900-01-01 08:30:00
78609;viladecavalls;BARCELONA;09:00 - 09:30;5;1;33;1900-01-01 09:00:00
78609;viladecavalls;BARCELONA;09:30 - 10:00;0;9;33;1900-01-01 09:30:00
78609;viladecavalls;BARCELONA;10:00 - 10:30;6;0;33;1900-01-01 10:00:00
78609;viladecavalls;BARCELONA;10:30 - 11:00;2;3;33;1900-01-01 10:30:00
78609;viladecavalls;BARCELONA;11:00 - 11:30;5;0;33;1900-01-01 11:00:00
78609;viladecavalls;BARCELONA;11:30 - 12:00;0;5;33;1900-01-01 11:30:00
78609;viladecavalls;BARCELONA;12:00 - 12:30;4;1;33;1900-01-01 12:00:00
78609;viladecavalls;BARCELONA;12:30 - 13:00;0;3;33;1900-01-01 12:30:00
78609;viladecavalls;BARCELONA;13:00 - 13:30;7;2;33;1900-01-01 13:00:00
78609;viladecavalls;BARCELONA;13:30 - 14:00;1;11;33;1900-01-01 13:30:00
78609;viladecavalls;BARCELONA;14:00 - 14:30;4;0;33;1900-01-01 14:00:00
78609;viladecavalls;BARCELONA;14:30 - 15:00;0;14;33;1900-01-01 14:30:00
78609;viladecavalls;BARCELONA;15:00 - 15:30;12;1;33;1900-01-01 15:00:00
78609;viladecavalls;BARCELONA;15:30 - 16:00;3;5;33;1900-01-01 15:30:00
78609;viladecavalls;BARCELONA;16:00 - 16:30;11;3;33;1900-01-01 16:00:00
78609;viladecavalls;BARCELONA;16:30 - 17:00;0;12;33;1900-01-01 16:30:00
78609;viladecavalls;BARCELONA;17:00 - 17:30;12;0;33;1900-01-01 17:00:00
78609;viladecavalls;BARCELONA;17:30 - 18:00;3;11;33;1900-01-01 17:30:00
78609;viladecavalls;BARCELONA;18:00 - 18:30;9;4;33;1900-01-01 18:00:00
78609;viladecavalls;BARCELONA;18:30 - 19:00;4;11;33;1900-01-01 18:30:00
78609;viladecavalls;BARCELONA;19:00 - 19:30;0;0;33;1900-01-01 19:00:00
78609;viladecavalls;BARCELONA;19:30 - 20:00;3;13;33;1900-01-01 19:30:00
78609;viladecavalls;BARCELONA;20:00 - 20:30;0;0;33;1900-01-01 20:00:00
78609;viladecavalls;BARCELONA;20:30 - 21:00;0;6;33;1900-01-01 20:30:00
78609;viladecavalls;BARCELONA;21:00 - 21:30;0;0;33;1900-01-01 21:00:00
78609;viladecavalls;BARCELONA;21:30 - 22:00;0;3;33;1900-01-01 21:30:00
78609;viladecavalls;BARCELONA;22:00 - 22:30;0;0;33;1900-01-01 22:00:00
78609;viladecavalls;BARCELONA;22:30 - 23:00;0;0;33;1900-01-01 22:30:00
78609;viladecavalls;BARCELONA;23:00 - 23:30;1;0;33;1900-01-01 23:00:00
78607;vacarisses-torreblanca;BARCELONA;06:00 - 06:30;4;0;34;1900-01-01 06:00:00
78607;vacarisses-torreblanca;BARCELONA;06:30 - 07:00;0;0;34;1900-01-01 06:30:00
78607;vacarisses-torreblanca;BARCELONA;07:00 - 07:30;28;7;34;1900-01-01 07:00:00
78607;vacarisses-torreblanca;BARCELONA;07:30 - 08:00;2;9;34;1900-01-01 07:30:00
78607;vacarisses-torreblanca;BARCELONA;08:00 - 08:30;2;0;34;1900-01-01 08:00:00
78607;vacarisses-torreblanca;BARCELONA;08:30 - 09:00;0;4;34;1900-01-01 08:30:00
78607;vacarisses-torreblanca;BARCELONA;09:00 - 09:30;6;1;34;1900-01-01 09:00:00
78607;vacarisses-torreblanca;BARCELONA;09:30 - 10:00;0;4;34;1900-01-01 09:30:00
78607;vacarisses-torreblanca;BARCELONA;10:00 - 10:30;3;0;34;1900-01-01 10:00:00
78607;vacarisses-torreblanca;BARCELONA;10:30 - 11:00;0;1;34;1900-01-01 10:30:00
78607;vacarisses-torreblanca;BARCELONA;11:00 - 11:30;4;0;34;1900-01-01 11:00:00
78607;vacarisses-torreblanca;BARCELONA;11:30 - 12:00;0;1;34;1900-01-01 11:30:00
78607;vacarisses-torreblanca;BARCELONA;12:00 - 12:30;7;0;34;1900-01-01 12:00:00
78607;vacarisses-torreblanca;BARCELONA;12:30 - 13:00;2;2;34;1900-01-01 12:30:00
78607;vacarisses-torreblanca;BARCELONA;13:00 - 13:30;9;1;34;1900-01-01 13:00:00
78607;vacarisses-torreblanca;BARCELONA;13:30 - 14:00;0;3;34;1900-01-01 13:30:00
78607;vacarisses-torreblanca;BARCELONA;14:00 - 14:30;6;0;34;1900-01-01 14:00:00
78607;vacarisses-torreblanca;BARCELONA;14:30 - 15:00;4;14;34;1900-01-01 14:30:00
78607;vacarisses-torreblanca;BARCELONA;15:00 - 15:30;7;1;34;1900-01-01 15:00:00
78607;vacarisses-torreblanca;BARCELONA;15:30 - 16:00;1;13;34;1900-01-01 15:30:00
78607;vacarisses-torreblanca;BARCELONA;16:00 - 16:30;11;0;34;1900-01-01 16:00:00
78607;vacarisses-torreblanca;BARCELONA;16:30 - 17:00;2;7;34;1900-01-01 16:30:00
78607;vacarisses-torreblanca;BARCELONA;17:00 - 17:30;14;0;34;1900-01-01 17:00:00
78607;vacarisses-torreblanca;BARCELONA;17:30 - 18:00;0;3;34;1900-01-01 17:30:00
78607;vacarisses-torreblanca;BARCELONA;18:00 - 18:30;6;0;34;1900-01-01 18:00:00
78607;vacarisses-torreblanca;BARCELONA;18:30 - 19:00;4;4;34;1900-01-01 18:30:00
78607;vacarisses-torreblanca;BARCELONA;19:00 - 19:30;0;0;34;1900-01-01 19:00:00
78607;vacarisses-torreblanca;BARCELONA;19:30 - 20:00;1;9;34;1900-01-01 19:30:00
78607;vacarisses-torreblanca;BARCELONA;20:00 - 20:30;0;0;34;1900-01-01 20:00:00
78607;vacarisses-torreblanca;BARCELONA;20:30 - 21:00;3;6;34;1900-01-01 20:30:00
78607;vacarisses-torreblanca;BARCELONA;21:00 - 21:30;0;0;34;1900-01-01 21:00:00
78607;vacarisses-torreblanca;BARCELONA;21:30 - 22:00;0;9;34;1900-01-01 21:30:00
78607;vacarisses-torreblanca;BARCELONA;22:00 - 22:30;0;0;34;1900-01-01 22:00:00
78607;vacarisses-torreblanca;BARCELONA;22:30 - 23:00;0;0;34;1900-01-01 22:30:00
78607;vacarisses-torreblanca;BARCELONA;23:00 - 23:30;0;2;34;1900-01-01 23:00:00
78606;vacarisses;BARCELONA;06:00 - 06:30;3;0;35;1900-01-01 06:00:00
78606;vacarisses;BARCELONA;06:30 - 07:00;0;0;35;1900-01-01 06:30:00
78606;vacarisses;BARCELONA;07:00 - 07:30;10;8;35;1900-01-01 07:00:00
78606;vacarisses;BARCELONA;07:30 - 08:00;0;3;35;1900-01-01 07:30:00
78606;vacarisses;BARCELONA;08:00 - 08:30;4;0;35;1900-01-01 08:00:00
78606;vacarisses;BARCELONA;08:30 - 09:00;1;4;35;1900-01-01 08:30:00
78606;vacarisses;BARCELONA;09:00 - 09:30;1;0;35;1900-01-01 09:00:00
78606;vacarisses;BARCELONA;09:30 - 10:00;2;2;35;1900-01-01 09:30:00
78606;vacarisses;BARCELONA;10:00 - 10:30;4;0;35;1900-01-01 10:00:00
78606;vacarisses;BARCELONA;10:30 - 11:00;1;0;35;1900-01-01 10:30:00
78606;vacarisses;BARCELONA;11:00 - 11:30;3;1;35;1900-01-01 11:00:00
78606;vacarisses;BARCELONA;11:30 - 12:00;0;2;35;1900-01-01 11:30:00
78606;vacarisses;BARCELONA;12:00 - 12:30;3;1;35;1900-01-01 12:00:00
78606;vacarisses;BARCELONA;12:30 - 13:00;0;1;35;1900-01-01 12:30:00
78606;vacarisses;BARCELONA;13:00 - 13:30;6;0;35;1900-01-01 13:00:00
78606;vacarisses;BARCELONA;13:30 - 14:00;1;6;35;1900-01-01 13:30:00
78606;vacarisses;BARCELONA;14:00 - 14:30;4;4;35;1900-01-01 14:00:00
78606;vacarisses;BARCELONA;14:30 - 15:00;2;8;35;1900-01-01 14:30:00
78606;vacarisses;BARCELONA;15:00 - 15:30;2;1;35;1900-01-01 15:00:00
78606;vacarisses;BARCELONA;15:30 - 16:00;0;7;35;1900-01-01 15:30:00
78606;vacarisses;BARCELONA;16:00 - 16:30;7;2;35;1900-01-01 16:00:00
78606;vacarisses;BARCELONA;17:00 - 17:30;9;6;35;1900-01-01 17:00:00
78606;vacarisses;BARCELONA;17:30 - 18:00;3;5;35;1900-01-01 17:30:00
78606;vacarisses;BARCELONA;18:00 - 18:30;5;0;35;1900-01-01 18:00:00
78606;vacarisses;BARCELONA;18:30 - 19:00;4;2;35;1900-01-01 18:30:00
78606;vacarisses;BARCELONA;19:00 - 19:30;0;0;35;1900-01-01 19:00:00
78606;vacarisses;BARCELONA;19:30 - 20:00;0;9;35;1900-01-01 19:30:00
78606;vacarisses;BARCELONA;20:00 - 20:30;0;0;35;1900-01-01 20:00:00
78606;vacarisses;BARCELONA;20:30 - 21:00;0;2;35;1900-01-01 20:30:00
78606;vacarisses;BARCELONA;21:00 - 21:30;0;9;35;1900-01-01 21:00:00
78606;vacarisses;BARCELONA;22:00 - 22:30;0;7;35;1900-01-01 22:00:00
78606;vacarisses;BARCELONA;22:30 - 23:00;0;0;35;1900-01-01 22:30:00
78606;vacarisses;BARCELONA;23:00 - 23:30;0;2;35;1900-01-01 23:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;06:00 - 06:30;5;0;36;1900-01-01 06:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;06:30 - 07:00;0;0;36;1900-01-01 06:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;07:00 - 07:30;15;3;36;1900-01-01 07:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;07:30 - 08:00;3;4;36;1900-01-01 07:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;08:00 - 08:30;3;0;36;1900-01-01 08:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;08:30 - 09:00;0;5;36;1900-01-01 08:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;09:00 - 09:30;6;1;36;1900-01-01 09:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;09:30 - 10:00;2;6;36;1900-01-01 09:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;10:00 - 10:30;7;1;36;1900-01-01 10:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;10:30 - 11:00;3;5;36;1900-01-01 10:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;11:00 - 11:30;5;4;36;1900-01-01 11:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;11:30 - 12:00;0;7;36;1900-01-01 11:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;12:00 - 12:30;6;0;36;1900-01-01 12:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;13:00 - 13:30;4;2;36;1900-01-01 13:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;13:30 - 14:00;0;1;36;1900-01-01 13:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;14:00 - 14:30;2;3;36;1900-01-01 14:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;14:30 - 15:00;2;4;36;1900-01-01 14:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;15:00 - 15:30;3;7;36;1900-01-01 15:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;15:30 - 16:00;2;9;36;1900-01-01 15:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;16:00 - 16:30;1;0;36;1900-01-01 16:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;17:00 - 17:30;3;6;36;1900-01-01 17:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;17:30 - 18:00;0;3;36;1900-01-01 17:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;18:00 - 18:30;2;1;36;1900-01-01 18:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;18:30 - 19:00;4;5;36;1900-01-01 18:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;19:00 - 19:30;0;0;36;1900-01-01 19:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;19:30 - 20:00;1;1;36;1900-01-01 19:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;20:00 - 20:30;0;5;36;1900-01-01 20:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;20:30 - 21:00;0;0;36;1900-01-01 20:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;21:00 - 21:30;0;2;36;1900-01-01 21:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;22:00 - 22:30;1;3;36;1900-01-01 22:00:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;22:30 - 23:00;0;0;36;1900-01-01 22:30:00
78605;castellbell i el vilar-monistrol de montserrat;BARCELONA;23:30 - 00:00;0;2;36;1900-01-01 23:30:00
78604;sant vicenc de castellet;BARCELONA;06:00 - 06:30;23;0;37;1900-01-01 06:00:00
78604;sant vicenc de castellet;BARCELONA;06:30 - 07:00;45;1;37;1900-01-01 06:30:00
78604;sant vicenc de castellet;BARCELONA;07:00 - 07:30;78;2;37;1900-01-01 07:00:00
78604;sant vicenc de castellet;BARCELONA;07:30 - 08:00;20;20;37;1900-01-01 07:30:00
78604;sant vicenc de castellet;BARCELONA;08:00 - 08:30;37;19;37;1900-01-01 08:00:00
78604;sant vicenc de castellet;BARCELONA;08:30 - 09:00;45;17;37;1900-01-01 08:30:00
78604;sant vicenc de castellet;BARCELONA;09:00 - 09:30;5;10;37;1900-01-01 09:00:00
78604;sant vicenc de castellet;BARCELONA;09:30 - 10:00;51;4;37;1900-01-01 09:30:00
78604;sant vicenc de castellet;BARCELONA;10:00 - 10:30;14;10;37;1900-01-01 10:00:00
78604;sant vicenc de castellet;BARCELONA;11:00 - 11:30;13;18;37;1900-01-01 11:00:00
78604;sant vicenc de castellet;BARCELONA;11:30 - 12:00;4;6;37;1900-01-01 11:30:00
78604;sant vicenc de castellet;BARCELONA;12:00 - 12:30;12;11;37;1900-01-01 12:00:00
78604;sant vicenc de castellet;BARCELONA;12:30 - 13:00;7;15;37;1900-01-01 12:30:00
78604;sant vicenc de castellet;BARCELONA;13:00 - 13:30;2;7;37;1900-01-01 13:00:00
78604;sant vicenc de castellet;BARCELONA;13:30 - 14:00;26;18;37;1900-01-01 13:30:00
78604;sant vicenc de castellet;BARCELONA;14:00 - 14:30;9;31;37;1900-01-01 14:00:00
78604;sant vicenc de castellet;BARCELONA;14:30 - 15:00;17;6;37;1900-01-01 14:30:00
78604;sant vicenc de castellet;BARCELONA;15:00 - 15:30;13;30;37;1900-01-01 15:00:00
78604;sant vicenc de castellet;BARCELONA;15:30 - 16:00;32;32;37;1900-01-01 15:30:00
78604;sant vicenc de castellet;BARCELONA;16:00 - 16:30;10;22;37;1900-01-01 16:00:00
78604;sant vicenc de castellet;BARCELONA;16:30 - 17:00;11;27;37;1900-01-01 16:30:00
78604;sant vicenc de castellet;BARCELONA;17:00 - 17:30;7;17;37;1900-01-01 17:00:00
78604;sant vicenc de castellet;BARCELONA;17:30 - 18:00;16;13;37;1900-01-01 17:30:00
78604;sant vicenc de castellet;BARCELONA;18:00 - 18:30;14;15;37;1900-01-01 18:00:00
78604;sant vicenc de castellet;BARCELONA;18:30 - 19:00;13;24;37;1900-01-01 18:30:00
78604;sant vicenc de castellet;BARCELONA;19:00 - 19:30;17;33;37;1900-01-01 19:00:00
78604;sant vicenc de castellet;BARCELONA;19:30 - 20:00;5;37;37;1900-01-01 19:30:00
78604;sant vicenc de castellet;BARCELONA;20:00 - 20:30;6;26;37;1900-01-01 20:00:00
78604;sant vicenc de castellet;BARCELONA;20:30 - 21:00;7;23;37;1900-01-01 20:30:00
78604;sant vicenc de castellet;BARCELONA;21:00 - 21:30;6;20;37;1900-01-01 21:00:00
78604;sant vicenc de castellet;BARCELONA;21:30 - 22:00;3;26;37;1900-01-01 21:30:00
78604;sant vicenc de castellet;BARCELONA;22:00 - 22:30;2;12;37;1900-01-01 22:00:00
78604;sant vicenc de castellet;BARCELONA;22:30 - 23:00;0;9;37;1900-01-01 22:30:00
78604;sant vicenc de castellet;BARCELONA;23:00 - 23:30;0;7;37;1900-01-01 23:00:00
78604;sant vicenc de castellet;BARCELONA;23:30 - 00:00;0;5;37;1900-01-01 23:30:00
78600;manresa;BARCELONA;05:30 - 06:00;39;0;38;1900-01-01 05:30:00
78600;manresa;BARCELONA;06:00 - 06:30;70;0;38;1900-01-01 06:00:00
78600;manresa;BARCELONA;06:30 - 07:00;66;0;38;1900-01-01 06:30:00
78600;manresa;BARCELONA;07:00 - 07:30;184;0;38;1900-01-01 07:00:00
78600;manresa;BARCELONA;07:30 - 08:00;65;70;38;1900-01-01 07:30:00
78600;manresa;BARCELONA;08:00 - 08:30;144;105;38;1900-01-01 08:00:00
78600;manresa;BARCELONA;08:30 - 09:00;74;110;38;1900-01-01 08:30:00
78600;manresa;BARCELONA;09:00 - 09:30;51;33;38;1900-01-01 09:00:00
78600;manresa;BARCELONA;09:30 - 10:00;54;29;38;1900-01-01 09:30:00
78600;manresa;BARCELONA;10:00 - 10:30;28;43;38;1900-01-01 10:00:00
78600;manresa;BARCELONA;10:30 - 11:00;22;36;38;1900-01-01 10:30:00
78600;manresa;BARCELONA;11:00 - 11:30;36;20;38;1900-01-01 11:00:00
78600;manresa;BARCELONA;11:30 - 12:00;34;19;38;1900-01-01 11:30:00
78600;manresa;BARCELONA;12:00 - 12:30;32;27;38;1900-01-01 12:00:00
78600;manresa;BARCELONA;12:30 - 13:00;30;68;38;1900-01-01 12:30:00
78600;manresa;BARCELONA;13:00 - 13:30;57;38;38;1900-01-01 13:00:00
78600;manresa;BARCELONA;13:30 - 14:00;63;51;38;1900-01-01 13:30:00
78600;manresa;BARCELONA;14:00 - 14:30;53;128;38;1900-01-01 14:00:00
78600;manresa;BARCELONA;14:30 - 15:00;50;0;38;1900-01-01 14:30:00
78600;manresa;BARCELONA;15:00 - 15:30;50;91;38;1900-01-01 15:00:00
78600;manresa;BARCELONA;15:30 - 16:00;39;65;38;1900-01-01 15:30:00
78600;manresa;BARCELONA;16:00 - 16:30;30;68;38;1900-01-01 16:00:00
78600;manresa;BARCELONA;16:30 - 17:00;50;45;38;1900-01-01 16:30:00
78600;manresa;BARCELONA;17:00 - 17:30;0;52;38;1900-01-01 17:00:00
78600;manresa;BARCELONA;17:30 - 18:00;91;43;38;1900-01-01 17:30:00
78600;manresa;BARCELONA;18:00 - 18:30;12;3;38;1900-01-01 18:00:00
78600;manresa;BARCELONA;18:30 - 19:00;35;38;38;1900-01-01 18:30:00
